Time,Asset,Timeframe,Type,Confidence,Price,Status,Return
2017-03-14 20:00:00,AUD/USD,4D,LONG 🟢,57%,0.7669888138771057,FLIP 🔄,-1.67%
2017-03-13 20:00:00,DXY Index,4D,SHORT 🔴,53%,100.3000030517578,FLIP 🔄,-0.37%
2017-03-06 19:00:00,AUD/USD,4D,SHORT 🔴,56%,0.750750720500946,FLIP 🔄,-2.16%
2017-03-03 19:00:00,GBP/USD,4D,SHORT 🔴,51%,1.224289894104004,FLIP 🔄,-1.90%
2017-03-03 19:00:00,Gold Futures,4D,SHORT 🔴,41%,1215.0999755859375,FLIP 🔄,-1.21%
2017-02-27 19:00:00,Silver Futures,4D,LONG 🟢,41%,17.69700050354004,HIT SL 🔴,-3.00%
2017-02-26 19:00:00,AUD/USD,4D,LONG 🟢,64%,0.7657554149627686,FLIP 🔄,-1.96%
2017-02-19 19:00:00,GBP/USD,4D,SHORT 🔴,55%,1.2453765869140625,HIT TP 🟢,2.00%
2017-02-09 19:00:00,DXY Index,4D,LONG 🟢,54%,100.95999908447266,FLIP 🔄,-0.65%
2017-02-07 19:00:00,EUR/USD,4D,SHORT 🔴,53%,1.0658594369888306,FLIP 🔄,-1.09%
2017-01-30 19:00:00,Gold Futures,4D,LONG 🟢,45%,1218.5,FLIP 🔄,-0.28%
2017-01-22 19:00:00,EUR/USD,4D,LONG 🟢,54%,1.0751993656158447,FLIP 🔄,-0.87%
2017-01-22 19:00:00,GBP/USD,4D,LONG 🟢,53%,1.2634079456329346,FLIP 🔄,-1.43%
2017-01-20 19:00:00,DXY Index,4D,SHORT 🔴,54%,100.3499984741211,FLIP 🔄,-0.61%
2017-01-14 19:00:00,GBP/USD,4D,SHORT 🔴,49%,1.2388043403625488,FLIP 🔄,-1.99%
2017-01-14 19:00:00,Silver Futures,4D,LONG 🟢,43%,17.235000610351562,HIT TP 🟢,7.00%
2017-01-09 19:00:00,AUD/USD,4D,LONG 🟢,54%,0.7488393187522888,HIT TP 🟢,2.00%
2017-01-01 19:00:00,AUD/USD,4D,SHORT 🔴,59%,0.7287036180496216,FLIP 🔄,-2.76%
2016-12-29 19:00:00,GBP/USD,4D,SHORT 🔴,53%,1.234903335571289,HIT TP 🟢,2.00%
2016-12-29 19:00:00,EUR/USD,4D,SHORT 🔴,59%,1.052698016166687,FLIP 🔄,-2.14%
2016-12-27 19:00:00,DXY Index,4D,LONG 🟢,50%,102.38999938964844,FLIP 🔄,-1.99%
2016-12-26 19:00:00,S&P 500,4D,LONG 🟢,55%,2238.830078125,HIT TP 🟢,7.00%
2016-12-09 19:00:00,EUR/USD,4D,SHORT 🔴,54%,1.0641694068908691,HIT TP 🟢,2.00%
2016-11-26 19:00:00,AUD/USD,4D,SHORT 🔴,55%,0.7484470009803772,HIT TP 🟢,2.00%
2016-11-19 19:00:00,AUS 200,4D,LONG 🟢,59%,5485.10009765625,HIT TP 🟢,7.00%
2016-11-10 19:00:00,AUD/USD,4D,SHORT 🔴,55%,0.754944920539856,HIT TP 🟢,2.00%
2016-11-07 19:00:00,EUR/USD,4D,SHORT 🔴,54%,1.0889687538146973,HIT TP 🟢,2.00%
2016-11-03 20:00:00,GBP/USD,4D,SHORT 🔴,56%,1.248907208442688,HIT TP 🟢,2.00%
2016-11-03 20:00:00,Gold Futures,4D,SHORT 🔴,41%,1278.300048828125,HIT SL 🔴,-3.00%
2016-10-30 20:00:00,Gold Futures,4D,LONG 🟢,42%,1302.0999755859375,FLIP 🔄,-1.83%
2016-10-22 20:00:00,AUS 200,4D,SHORT 🔴,47%,5295.5,HIT SL 🔴,-3.00%
2016-10-13 20:00:00,AUD/USD,4D,LONG 🟢,56%,0.7640587091445923,FLIP 🔄,-1.19%
2016-10-09 20:00:00,AUD/USD,4D,SHORT 🔴,57%,0.7563723921775818,FLIP 🔄,-1.02%
2016-10-02 20:00:00,EUR/USD,4D,SHORT 🔴,55%,1.1144545078277588,HIT TP 🟢,2.00%
2016-09-30 20:00:00,DXY Index,4D,LONG 🟢,52%,96.12000274658205,HIT TP 🟢,7.00%
2016-09-28 20:00:00,Gold Futures,4D,SHORT 🔴,46%,1313.300048828125,FLIP 🔄,0.85%
2016-09-20 20:00:00,EUR/USD,4D,LONG 🟢,55%,1.1210134029388428,FLIP 🔄,-0.59%
2016-09-20 20:00:00,AUS 200,4D,LONG 🟢,50%,5431.2998046875,FLIP 🔄,-2.50%
2016-09-20 20:00:00,GBP/USD,4D,SHORT 🔴,56%,1.3087291717529297,HIT TP 🟢,2.00%
2016-09-19 20:00:00,AUD/USD,4D,LONG 🟢,56%,0.7649353742599487,FLIP 🔄,-1.12%
2016-09-18 20:00:00,DXY Index,4D,SHORT 🔴,54%,95.4499969482422,FLIP 🔄,-0.70%
2016-09-16 20:00:00,EUR/USD,4D,SHORT 🔴,58%,1.1153992414474487,FLIP 🔄,-0.50%
2016-09-14 20:00:00,DXY Index,4D,LONG 🟢,53%,96.11000061035156,FLIP 🔄,-0.69%
2016-09-11 20:00:00,AUD/USD,4D,SHORT 🔴,53%,0.7513148188591003,FLIP 🔄,-1.81%
2016-09-09 20:00:00,Nasdaq 100,4D,LONG 🟢,54%,4722.85009765625,HIT TP 🟢,7.00%
2016-09-04 20:00:00,AUS 200,4D,SHORT 🔴,48%,5339.2001953125,FLIP 🔄,-1.72%
2016-09-04 20:00:00,EUR/USD,4D,LONG 🟢,53%,1.1271415948867798,FLIP 🔄,-1.04%
2016-09-03 20:00:00,AUD/USD,4D,LONG 🟢,60%,0.7669299840927124,FLIP 🔄,-2.04%
2016-09-02 20:00:00,DXY Index,4D,SHORT 🔴,52%,94.81999969482422,FLIP 🔄,-1.36%
2016-08-29 20:00:00,DXY Index,4D,LONG 🟢,55%,95.87999725341795,FLIP 🔄,-1.11%
2016-08-27 20:00:00,EUR/USD,4D,SHORT 🔴,54%,1.116071343421936,FLIP 🔄,-0.99%
2016-08-26 20:00:00,AUD/USD,4D,SHORT 🔴,59%,0.7524454593658447,FLIP 🔄,-1.92%
2016-08-19 20:00:00,GBP/USD,4D,SHORT 🔴,59%,1.3196094036102295,HIT TP 🟢,2.00%
2016-08-18 20:00:00,AUD/USD,4D,LONG 🟢,60%,0.7630093097686768,FLIP 🔄,-1.38%
2016-08-11 20:00:00,EUR/USD,4D,LONG 🟢,58%,1.11840558052063,FLIP 🔄,-0.21%
2016-08-11 20:00:00,Gold Futures,4D,LONG 🟢,47%,1340.300048828125,FLIP 🔄,-2.01%
2016-08-09 20:00:00,DXY Index,4D,SHORT 🔴,55%,95.72000122070312,FLIP 🔄,-0.17%
2016-08-01 20:00:00,DXY Index,4D,LONG 🟢,55%,96.19000244140624,FLIP 🔄,-0.49%
2016-07-28 20:00:00,DXY Index,4D,SHORT 🔴,55%,95.70999908447266,FLIP 🔄,-0.50%
2016-07-17 20:00:00,AUD/USD,4D,LONG 🟢,61%,0.7506943941116333,HIT TP 🟢,2.00%
2016-06-29 20:00:00,Nasdaq 100,4D,LONG 🟢,46%,4437.4501953125,HIT TP 🟢,7.00%
2016-06-28 20:00:00,AUS 200,4D,LONG 🟢,60%,5246.60009765625,FLIP 🔄,1.76%
2016-06-27 20:00:00,AUD/USD,4D,LONG 🟢,65%,0.7448789477348328,HIT TP 🟢,2.00%
2016-06-25 20:00:00,S&P 500,4D,LONG 🟢,50%,2070.77001953125,TIME LIMIT ⌛,6.83%
2016-06-24 20:00:00,GBP/USD,4D,SHORT 🔴,52%,1.3350956439971924,HIT TP 🟢,2.00%
2016-06-24 20:00:00,EUR/USD,4D,SHORT 🔴,53%,1.1073951721191406,FLIP 🔄,-0.99%
2016-06-23 20:00:00,AUD/USD,4D,SHORT 🔴,60%,0.7357268929481506,FLIP 🔄,-1.24%
2016-06-22 20:00:00,DXY Index,4D,LONG 🟢,55%,95.4499969482422,FLIP 🔄,0.27%
2016-06-20 20:00:00,EUR/USD,4D,LONG 🟢,58%,1.1324002742767334,FLIP 🔄,-2.21%
2016-06-20 20:00:00,GBP/USD,4D,LONG 🟢,66%,1.4557948112487793,HIT SL 🔴,-3.50%
2016-06-20 20:00:00,AUS 200,4D,SHORT 🔴,57%,5113.2001953125,HIT SL 🔴,-3.00%
2016-06-16 20:00:00,AUS 200,4D,LONG 🟢,51%,5274.39990234375,HIT SL 🔴,-3.00%
2016-06-16 20:00:00,GBP/USD,4D,LONG 🟢,59%,1.467502236366272,HIT SL 🔴,-3.50%
2016-06-12 20:00:00,AUS 200,4D,SHORT 🔴,49%,5162.7001953125,FLIP 🔄,-2.16%
2016-06-09 20:00:00,Nasdaq 100,4D,SHORT 🔴,46%,4422.759765625,FLIP 🔄,-0.33%
2016-06-08 20:00:00,GBP/USD,4D,SHORT 🔴,50%,1.4188824892044067,HIT SL 🔴,-3.50%
2016-06-04 20:00:00,GBP/USD,4D,LONG 🟢,56%,1.4518423080444336,FLIP 🔄,-2.27%
2016-06-04 20:00:00,EUR/USD,4D,LONG 🟢,54%,1.140706181526184,HIT SL 🔴,-3.50%
2016-06-03 20:00:00,AUD/USD,4D,LONG 🟢,59%,0.7446016073226929,HIT TP 🟢,2.00%
2016-06-02 20:00:00,DXY Index,4D,SHORT 🔴,50%,93.9000015258789,FLIP 🔄,-1.65%
2016-05-31 20:00:00,GBP/USD,4D,SHORT 🔴,58%,1.440548539161682,FLIP 🔄,-0.78%
2016-05-25 20:00:00,DXY Index,4D,LONG 🟢,56%,95.5199966430664,FLIP 🔄,-1.70%
2016-05-20 20:00:00,Nasdaq 100,4D,LONG 🟢,44%,4444.2998046875,FLIP 🔄,-0.48%
2016-05-15 20:00:00,EUR/USD,4D,SHORT 🔴,55%,1.1205987930297852,FLIP 🔄,-1.79%
2016-05-15 20:00:00,GBP/USD,4D,LONG 🟢,57%,1.4601097106933594,FLIP 🔄,-1.34%
2016-05-11 20:00:00,GBP/USD,4D,SHORT 🔴,50%,1.4349260330200195,FLIP 🔄,-1.76%
2016-05-06 20:00:00,AUD/USD,4D,SHORT 🔴,60%,0.7373000383377075,HIT TP 🟢,2.00%
2016-05-03 20:00:00,EUR/USD,4D,LONG 🟢,55%,1.1406019926071167,FLIP 🔄,-1.75%
2016-04-26 20:00:00,S&P 500,4D,LONG 🟢,56%,2065.300048828125,HIT SL 🔴,-3.00%
2016-04-24 20:00:00,AUD/USD,4D,LONG 🟢,57%,0.7634170055389404,HIT SL 🔴,-3.50%
2016-04-21 20:00:00,GBP/USD,4D,LONG 🟢,55%,1.449065327644348,FLIP 🔄,-0.98%
2016-04-09 20:00:00,EUR/USD,4D,LONG 🟢,61%,1.1279042959213257,HIT TP 🟢,2.00%
2016-04-09 20:00:00,AUS 200,4D,LONG 🟢,58%,5118.60009765625,FLIP 🔄,0.86%
2016-04-05 20:00:00,Silver Futures,4D,LONG 🟢,44%,15.381999969482422,HIT TP 🟢,7.00%
2016-04-04 20:00:00,AUD/USD,4D,LONG 🟢,64%,0.7513712644577026,HIT TP 🟢,2.00%
2016-03-28 20:00:00,Gold Futures,4D,LONG 🟢,44%,1222.199951171875,HIT TP 🟢,7.00%
2016-03-24 20:00:00,AUS 200,4D,SHORT 🔴,54%,5004.5,FLIP 🔄,-2.28%
2016-03-20 20:00:00,EUR/USD,4D,LONG 🟢,56%,1.118105411529541,HIT TP 🟢,2.00%
2016-03-04 19:00:00,EUR/USD,4D,LONG 🟢,57%,1.1016006469726562,HIT TP 🟢,2.00%
2016-03-02 19:00:00,DXY Index,4D,SHORT 🔴,53%,97.33999633789062,FLIP 🔄,1.87%
2016-02-29 19:00:00,GBP/USD,4D,SHORT 🔴,51%,1.4174946546554563,FLIP 🔄,-2.23%
2016-02-29 19:00:00,AUS 200,4D,LONG 🟢,51%,5090,FLIP 🔄,-1.68%
2016-02-25 19:00:00,EUR/USD,4D,SHORT 🔴,50%,1.0923947095870972,FLIP 🔄,-0.84%
2016-02-23 19:00:00,DXY Index,4D,LONG 🟢,53%,98.1500015258789,FLIP 🔄,-0.83%
2016-02-17 19:00:00,GBP/USD,4D,SHORT 🔴,59%,1.433321833610535,HIT TP 🟢,2.00%
2016-02-12 19:00:00,AUD/USD,4D,LONG 🟢,61%,0.714796245098114,HIT TP 🟢,2.00%
2016-02-04 19:00:00,AUD/USD,4D,SHORT 🔴,55%,0.7086167335510254,FLIP 🔄,-0.87%
2016-02-01 19:00:00,GBP/USD,4D,SHORT 🔴,56%,1.4581085443496704,HIT TP 🟢,2.00%
2016-02-01 19:00:00,EUR/USD,4D,LONG 🟢,53%,1.119996428489685,FLIP 🔄,-2.46%
2016-01-31 19:00:00,AUD/USD,4D,LONG 🟢,60%,0.7154611349105835,FLIP 🔄,-0.96%
2016-01-30 19:00:00,DXY Index,4D,SHORT 🔴,51%,97.29000091552734,FLIP 🔄,-0.88%
2016-01-28 19:00:00,Silver Futures,4D,LONG 🟢,45%,14.32900047302246,HIT TP 🟢,7.00%
2016-01-19 19:00:00,AUD/USD,4D,SHORT 🔴,54%,0.7016066908836365,FLIP 🔄,-1.97%
2016-01-16 19:00:00,Silver Futures,4D,SHORT 🔴,42%,14.147000312805176,FLIP 🔄,-1.29%
2016-01-16 19:00:00,Gold Futures,4D,LONG 🟢,50%,1107.0999755859375,HIT TP 🟢,7.00%
2016-01-04 19:00:00,AUS 200,4D,SHORT 🔴,47%,4990.7998046875,FLIP 🔄,-1.99%
2016-01-03 19:00:00,AUD/USD,4D,SHORT 🔴,51%,0.708014726638794,HIT TP 🟢,2.00%
2015-12-31 19:00:00,EUR/USD,4D,SHORT 🔴,58%,1.085399150848389,HIT SL 🔴,-3.50%
2015-12-28 19:00:00,S&P 500,4D,SHORT 🔴,40%,2043.93994140625,HIT TP 🟢,7.00%
2015-12-23 19:00:00,EUR/USD,4D,LONG 🟢,48%,1.0969964265823364,FLIP 🔄,-1.06%
2015-12-22 19:00:00,AUD/USD,4D,LONG 🟢,56%,0.727219820022583,HIT SL 🔴,-3.50%
2015-12-20 19:00:00,S&P 500,4D,LONG 🟢,44%,2060.989990234375,FLIP 🔄,-0.83%
2015-12-19 19:00:00,AUS 200,4D,LONG 🟢,54%,5207.60009765625,HIT SL 🔴,-3.00%
2015-12-15 19:00:00,EUR/USD,4D,SHORT 🔴,57%,1.0844104290008545,FLIP 🔄,-1.16%
2015-12-13 19:00:00,DXY Index,4D,LONG 🟢,56%,99.2699966430664,FLIP 🔄,-1.99%
2015-12-12 19:00:00,S&P 500,4D,LONG 🟢,42%,2073.070068359375,HIT SL 🔴,-3.00%
2015-12-11 19:00:00,EUR/USD,4D,LONG 🟢,67%,1.0992997884750366,FLIP 🔄,-1.35%
2015-12-10 19:00:00,AUD/USD,4D,SHORT 🔴,45%,0.7164863348007202,FLIP 🔄,-1.50%
2015-12-05 19:00:00,DXY Index,4D,SHORT 🔴,55%,97.3499984741211,FLIP 🔄,-1.97%
2015-12-02 19:00:00,AUD/USD,4D,LONG 🟢,59%,0.7329766154289246,FLIP 🔄,-2.25%
2015-11-26 19:00:00,S&P 500,4D,LONG 🟢,43%,2080.409912109375,HIT SL 🔴,-3.00%
2015-11-25 19:00:00,AUS 200,4D,SHORT 🔴,55%,5166.5,FLIP 🔄,-0.80%
2015-11-24 19:00:00,AUD/USD,4D,LONG 🟢,55%,0.7219173908233643,HIT TP 🟢,2.00%
2015-11-17 19:00:00,AUS 200,4D,LONG 🟢,49%,5256.10009765625,FLIP 🔄,-1.70%
2015-11-05 19:00:00,GBP/USD,4D,SHORT 🔴,53%,1.5055025815963743,HIT TP 🟢,2.00%
2015-11-01 19:00:00,AUS 200,4D,SHORT 🔴,56%,5215,FLIP 🔄,-0.79%
2015-10-27 20:00:00,AUD/USD,4D,SHORT 🔴,43%,0.7090187072753906,FLIP 🔄,-1.82%
2015-10-20 20:00:00,GBP/USD,4D,SHORT 🔴,53%,1.5383669137954712,HIT TP 🟢,2.00%
2015-10-20 20:00:00,EUR/USD,4D,SHORT 🔴,48%,1.108094573020935,HIT TP 🟢,2.00%
2015-10-20 20:00:00,AUS 200,4D,LONG 🟢,63%,5351.60009765625,HIT SL 🔴,-3.00%
2015-10-18 20:00:00,DXY Index,4D,LONG 🟢,54%,96.33999633789062,FLIP 🔄,1.05%
2015-10-12 20:00:00,GBP/USD,4D,LONG 🟢,54%,1.5471972227096558,FLIP 🔄,-0.57%
2015-10-12 20:00:00,EUR/USD,4D,LONG 🟢,61%,1.1368157863616943,FLIP 🔄,-2.53%
2015-10-07 20:00:00,AUD/USD,4D,LONG 🟢,59%,0.7314754128456116,FLIP 🔄,-3.07%
2015-09-30 20:00:00,Silver Futures,4D,LONG 🟢,41%,15.256999969482422,HIT SL 🔴,-3.00%
2015-09-30 20:00:00,EUR/USD,4D,LONG 🟢,60%,1.1226998567581177,HIT TP 🟢,2.00%
2015-09-30 20:00:00,Gold Futures,4D,LONG 🟢,42%,1137.0999755859375,HIT SL 🔴,-3.00%
2015-09-30 20:00:00,AUS 200,4D,SHORT 🔴,51%,5150.5,HIT SL 🔴,-3.00%
2015-09-28 20:00:00,DXY Index,4D,SHORT 🔴,58%,95.83000183105467,FLIP 🔄,-0.53%
2015-09-24 20:00:00,DXY Index,4D,LONG 🟢,56%,96.02999877929688,FLIP 🔄,-0.21%
2015-09-22 20:00:00,Gold Futures,4D,LONG 🟢,46%,1146,HIT SL 🔴,-3.00%
2015-09-18 20:00:00,EUR/USD,4D,SHORT 🔴,56%,1.1120749711990356,FLIP 🔄,-0.96%
2015-09-18 20:00:00,Gold Futures,4D,SHORT 🔴,47%,1125,FLIP 🔄,-1.87%
2015-09-18 20:00:00,GBP/USD,4D,SHORT 🔴,54%,1.5353907346725464,FLIP 🔄,-0.77%
2015-09-14 20:00:00,GBP/USD,4D,LONG 🟢,54%,1.5569047927856443,FLIP 🔄,-1.38%
2015-09-13 20:00:00,AUD/USD,4D,SHORT 🔴,59%,0.7189072370529175,HIT TP 🟢,2.00%
2015-08-25 20:00:00,EUR/USD,4D,LONG 🟢,61%,1.1247961521148682,FLIP 🔄,-1.13%
2015-08-25 20:00:00,GBP/USD,4D,SHORT 🔴,55%,1.541401982307434,FLIP 🔄,-1.01%
2015-08-19 20:00:00,DXY Index,4D,SHORT 🔴,50%,94.83000183105467,FLIP 🔄,-1.27%
2015-08-18 20:00:00,Nasdaq 100,4D,SHORT 🔴,42%,4197.27001953125,HIT TP 🟢,7.00%
2015-08-18 20:00:00,S&P 500,4D,SHORT 🔴,42%,1970.8900146484373,HIT SL 🔴,-3.00%
2015-08-09 20:00:00,EUR/USD,4D,LONG 🟢,59%,1.1160963773727417,HIT TP 🟢,2.00%
2015-08-09 20:00:00,GBP/USD,4D,LONG 🟢,53%,1.561792254447937,FLIP 🔄,-1.31%
2015-08-08 20:00:00,AUD/USD,4D,SHORT 🔴,60%,0.7381163239479065,HIT TP 🟢,2.00%
2015-08-05 20:00:00,GBP/USD,4D,SHORT 🔴,56%,1.5494027137756348,FLIP 🔄,-0.80%
2015-08-01 20:00:00,AUS 200,4D,SHORT 🔴,59%,5610.10009765625,HIT TP 🟢,7.00%
2015-07-28 20:00:00,AUS 200,4D,LONG 🟢,47%,5699.2001953125,FLIP 🔄,-1.56%
2015-07-20 20:00:00,EUR/USD,4D,SHORT 🔴,53%,1.0989010334014893,FLIP 🔄,-1.56%
2015-07-20 20:00:00,AUS 200,4D,SHORT 🔴,50%,5566.10009765625,FLIP 🔄,-2.39%
2015-07-12 20:00:00,AUS 200,4D,LONG 🟢,48%,5670.10009765625,FLIP 🔄,-1.83%
2015-07-09 20:00:00,Nasdaq 100,4D,LONG 🟢,53%,4494.47021484375,HIT SL 🔴,-3.00%
2015-07-08 20:00:00,GBP/USD,4D,LONG 🟢,57%,1.5515903234481812,FLIP 🔄,-0.14%
2015-07-04 20:00:00,GBP/USD,4D,SHORT 🔴,55%,1.536995530128479,FLIP 🔄,-0.95%
2015-06-29 20:00:00,AUD/USD,4D,SHORT 🔴,58%,0.7638835906982422,HIT TP 🟢,2.00%
2015-06-28 20:00:00,DXY Index,4D,LONG 🟢,63%,96.11000061035156,FLIP 🔄,-1.33%
2015-06-27 20:00:00,Nasdaq 100,4D,SHORT 🔴,41%,4429.22998046875,FLIP 🔄,-1.47%
2015-06-26 20:00:00,EUR/USD,4D,SHORT 🔴,58%,1.1134989261627195,HIT TP 🟢,2.00%
2015-06-26 20:00:00,GBP/USD,4D,LONG 🟢,65%,1.5687012672424316,FLIP 🔄,-2.02%
2015-06-18 20:00:00,Gold Futures,4D,SHORT 🔴,47%,1183.699951171875,HIT TP 🟢,7.00%
2015-06-14 20:00:00,Gold Futures,4D,LONG 🟢,46%,1201.5,FLIP 🔄,-1.48%
2015-06-02 20:00:00,EUR/USD,4D,LONG 🟢,62%,1.120787262916565,FLIP 🔄,-0.65%
2015-06-01 20:00:00,AUD/USD,4D,SHORT 🔴,59%,0.7688168287277222,HIT TP 🟢,2.00%
2015-05-31 20:00:00,DXY Index,4D,SHORT 🔴,52%,95.45999908447266,FLIP 🔄,-0.68%
2015-05-25 20:00:00,Gold Futures,4D,SHORT 🔴,44%,1189.4000244140625,FLIP 🔄,-1.02%
2015-05-21 20:00:00,GBP/USD,4D,LONG 🟢,67%,1.5472211837768557,HIT TP 🟢,2.00%
2015-05-21 20:00:00,EUR/USD,4D,SHORT 🔴,53%,1.0971167087554932,HIT SL 🔴,-3.50%
2015-05-20 20:00:00,AUD/USD,4D,SHORT 🔴,54%,0.78118896484375,HIT TP 🟢,2.00%
2015-05-19 20:00:00,DXY Index,4D,LONG 🟢,54%,96.01000213623048,FLIP 🔄,-0.57%
2015-05-09 20:00:00,Gold Futures,4D,LONG 🟢,47%,1218.4000244140625,HIT SL 🔴,-3.00%
2015-05-08 20:00:00,AUD/USD,4D,LONG 🟢,59%,0.7990411520004272,HIT TP 🟢,2.00%
2015-05-06 20:00:00,Nasdaq 100,4D,LONG 🟢,45%,4458.64990234375,FLIP 🔄,-0.66%
2015-05-01 20:00:00,AUS 200,4D,SHORT 🔴,52%,5692.2001953125,FLIP 🔄,0.39%
2015-05-01 20:00:00,Silver Futures,4D,LONG 🟢,44%,16.55699920654297,HIT SL 🔴,-3.00%
2015-04-27 20:00:00,EUR/USD,4D,LONG 🟢,52%,1.1214659214019775,HIT TP 🟢,2.00%
2015-04-26 20:00:00,AUD/USD,4D,LONG 🟢,61%,0.7903263568878174,HIT TP 🟢,2.00%
2015-04-25 20:00:00,DXY Index,4D,SHORT 🔴,52%,95.12000274658205,FLIP 🔄,-0.94%
2015-04-23 20:00:00,GBP/USD,4D,LONG 🟢,57%,1.5223711729049685,HIT TP 🟢,2.00%
2015-04-15 20:00:00,EUR/USD,4D,SHORT 🔴,55%,1.0810226202011108,HIT SL 🔴,-3.50%
2015-04-06 20:00:00,AUD/USD,4D,SHORT 🔴,46%,0.7704160213470459,HIT SL 🔴,-3.50%
2015-04-03 20:00:00,GBP/USD,4D,SHORT 🔴,51%,1.4823819398880005,FLIP 🔄,-2.70%
2015-04-01 20:00:00,DXY Index,4D,LONG 🟢,46%,97.44000244140624,FLIP 🔄,-2.38%
2015-03-25 20:00:00,AUD/USD,4D,SHORT 🔴,52%,0.773455023765564,HIT TP 🟢,2.00%
2015-03-15 20:00:00,S&P 500,4D,LONG 🟢,56%,2089.27001953125,HIT SL 🔴,-3.00%
2015-03-11 20:00:00,S&P 500,4D,SHORT 🔴,41%,2053.39990234375,FLIP 🔄,-1.75%
2015-03-06 19:00:00,AUS 200,4D,LONG 🟢,55%,5793.2001953125,FLIP 🔄,-1.74%
2015-03-03 19:00:00,S&P 500,4D,LONG 🟢,58%,2071.260009765625,FLIP 🔄,-0.86%
2015-03-02 19:00:00,GBP/USD,4D,SHORT 🔴,53%,1.5247621536254885,HIT TP 🟢,2.00%
2015-02-22 19:00:00,GBP/USD,4D,LONG 🟢,56%,1.552891492843628,FLIP 🔄,-1.81%
2015-02-22 19:00:00,Gold Futures,4D,SHORT 🔴,41%,1209.5999755859375,FLIP 🔄,-0.73%
2015-02-02 19:00:00,GBP/USD,4D,SHORT 🔴,48%,1.5325905084609983,FLIP 🔄,-1.32%
2015-01-30 19:00:00,Nasdaq 100,4D,LONG 🟢,44%,4229.14990234375,HIT TP 🟢,7.00%
2015-01-18 19:00:00,Nasdaq 100,4D,LONG 🟢,42%,4270.35986328125,HIT SL 🔴,-3.00%
2015-01-12 19:00:00,AUD/USD,4D,SHORT 🔴,58%,0.8223684430122375,HIT TP 🟢,2.00%
2015-01-06 19:00:00,Nasdaq 100,4D,LONG 🟢,48%,4213.27978515625,HIT SL 🔴,-3.00%
2015-01-05 19:00:00,Gold Futures,4D,LONG 🟢,48%,1216,HIT TP 🟢,7.00%
2014-12-29 19:00:00,Nasdaq 100,4D,LONG 🟢,42%,4230.240234375,HIT SL 🔴,-3.00%
2014-12-20 19:00:00,AUS 200,4D,LONG 🟢,47%,5394.5,HIT TP 🟢,7.00%
2014-12-08 19:00:00,EUR/USD,4D,SHORT 🔴,55%,1.2394952774047852,HIT TP 🟢,2.00%
2014-12-08 19:00:00,Gold Futures,4D,LONG 🟢,44%,1222,HIT SL 🔴,-3.00%
2014-11-26 19:00:00,GBP/USD,4D,SHORT 🔴,59%,1.5724753141403198,HIT TP 🟢,2.00%
2014-11-18 19:00:00,EUR/USD,4D,SHORT 🔴,61%,1.2545005083084106,HIT TP 🟢,2.00%
2014-11-09 19:00:00,AUD/USD,4D,SHORT 🔴,56%,0.8712319731712341,HIT TP 🟢,2.00%
2014-10-25 20:00:00,AUS 200,4D,LONG 🟢,44%,5476.2001953125,HIT SL 🔴,-3.00%
2014-10-24 20:00:00,AUD/USD,4D,SHORT 🔴,71%,0.8804367184638977,HIT TP 🟢,2.00%
2014-10-22 20:00:00,S&P 500,4D,LONG 🟢,51%,1964.5799560546875,HIT TP 🟢,7.00%
2014-10-22 20:00:00,Nasdaq 100,4D,LONG 🟢,45%,4042.02001953125,HIT TP 🟢,7.00%
2014-10-13 20:00:00,GBP/USD,4D,SHORT 🔴,49%,1.609606146812439,HIT TP 🟢,2.00%
2014-10-13 20:00:00,EUR/USD,4D,SHORT 🔴,59%,1.280442476272583,HIT TP 🟢,2.00%
2014-10-11 20:00:00,DXY Index,4D,LONG 🟢,59%,85.1500015258789,HIT TP 🟢,7.00%
2014-10-09 20:00:00,Gold Futures,4D,SHORT 🔴,43%,1229.300048828125,HIT TP 🟢,7.00%
2014-09-15 20:00:00,GBP/USD,4D,SHORT 🔴,57%,1.643709421157837,HIT TP 🟢,2.00%
2014-09-08 20:00:00,S&P 500,4D,LONG 🟢,49%,1985.5400390625,HIT SL 🔴,-3.00%
2014-09-06 20:00:00,AUD/USD,4D,SHORT 🔴,52%,0.9156670570373536,HIT TP 🟢,2.00%
2014-09-02 20:00:00,AUD/USD,4D,LONG 🟢,57%,0.9336196184158324,FLIP 🔄,-1.92%
2014-08-29 20:00:00,AUD/USD,4D,SHORT 🔴,53%,0.9279881119728088,FLIP 🔄,-0.61%
2014-08-26 20:00:00,GBP/USD,4D,SHORT 🔴,56%,1.6589525938034058,HIT TP 🟢,2.00%
2014-08-25 20:00:00,AUD/USD,4D,LONG 🟢,51%,0.9355412125587464,FLIP 🔄,-0.81%
2014-08-02 20:00:00,Gold Futures,4D,LONG 🟢,47%,1306.699951171875,HIT SL 🔴,-3.00%
2014-07-30 20:00:00,Nasdaq 100,4D,LONG 🟢,54%,3879.669921875,HIT SL 🔴,-3.00%
2014-07-29 20:00:00,AUS 200,4D,LONG 🟢,52%,5556.39990234375,HIT SL 🔴,-3.00%
2014-07-29 20:00:00,GBP/USD,4D,SHORT 🔴,54%,1.6891605854034424,HIT TP 🟢,2.00%
2014-07-28 20:00:00,AUD/USD,4D,SHORT 🔴,52%,0.9302325248718262,FLIP 🔄,-0.57%
